adx_thresh,vol_mult,session_end,adx_slope_bars,di_spread_min,pb_pct,tp_mult,sl_mult,trades,wr,pf,net_pct,final_eq
20,0.7,12,1,0,0.15,3.0,2.0,3,66.7,1.502,0.66,10065.69
20,0.7,12,1,0,0.2,2.0,1.5,3,66.7,1.406,0.57,10057.43
20,0.7,12,1,0,0.2,2.0,2.0,3,66.7,1.138,0.18,10018.04
20,0.7,12,1,0,0.2,2.5,1.5,3,66.7,1.877,1.24,10123.92
20,0.7,12,1,0,0.2,2.5,2.0,3,66.7,1.518,0.68,10067.82
20,0.7,12,1,0,0.2,3.0,1.5,3,66.7,1.857,1.21,10121.06
20,0.7,12,1,0,0.2,3.0,2.0,3,66.7,1.502,0.66,10065.69
20,0.7,12,1,0,0.3,2.0,1.5,5,80.0,2.948,2.75,10275.3
20,0.7,12,1,0,0.3,2.0,2.0,5,80.0,2.379,1.81,10180.59
20,0.7,12,1,0,0.3,2.5,1.5,5,80.0,3.912,4.12,10411.57
20,0.7,12,1,0,0.3,2.5,2.0,5,80.0,3.153,2.82,10281.98
20,0.7,12,1,0,0.3,3.0,1.5,5,80.0,4.377,4.77,10477.16
20,0.7,12,1,0,0.3,3.0,2.0,5,80.0,3.525,3.31,10330.73
20,0.7,12,1,3,0.15,2.0,1.5,3,66.7,1.406,0.57,10057.43
20,0.7,12,1,3,0.15,2.0,2.0,3,66.7,1.138,0.18,10018.04
20,0.7,12,1,3,0.15,2.5,1.5,3,66.7,1.877,1.24,10123.92
20,0.7,12,1,3,0.15,2.5,2.0,3,66.7,1.518,0.68,10067.82
20,0.7,12,1,3,0.15,3.0,1.5,3,66.7,1.857,1.21,10121.06
20,0.7,12,1,3,0.15,3.0,2.0,3,66.7,1.502,0.66,10065.69
20,0.7,12,1,3,0.2,2.0,1.5,3,66.7,1.406,0.57,10057.43
20,0.7,12,1,3,0.2,2.0,2.0,3,66.7,1.138,0.18,10018.04
20,0.7,12,1,3,0.2,2.5,1.5,3,66.7,1.877,1.24,10123.92
20,0.7,12,1,3,0.2,2.5,2.0,3,66.7,1.518,0.68,10067.82
20,0.7,12,1,3,0.2,3.0,1.5,3,66.7,1.857,1.21,10121.06
20,0.7,12,1,3,0.2,3.0,2.0,3,66.7,1.502,0.66,10065.69
20,0.7,12,1,3,0.3,2.0,1.5,5,80.0,2.948,2.75,10275.3
20,0.7,12,1,3,0.3,2.0,2.0,5,80.0,2.379,1.81,10180.59
20,0.7,12,1,3,0.3,2.5,1.5,5,80.0,3.912,4.12,10411.57
20,0.7,12,1,3,0.3,2.5,2.0,5,80.0,3.153,2.82,10281.98
20,0.7,12,1,3,0.3,3.0,1.5,5,80.0,4.377,4.77,10477.16
20,0.7,12,1,3,0.3,3.0,2.0,5,80.0,3.525,3.31,10330.73
20,0.7,12,1,5,0.15,2.0,1.5,3,66.7,1.406,0.57,10057.43
20,0.7,12,1,5,0.15,2.0,2.0,3,66.7,1.138,0.18,10018.04
20,0.7,12,1,5,0.15,2.5,1.5,3,66.7,1.877,1.24,10123.92
20,0.7,12,1,5,0.15,2.5,2.0,3,66.7,1.518,0.68,10067.82
20,0.7,12,1,5,0.15,3.0,1.5,3,66.7,1.857,1.21,10121.06
20,0.7,12,1,5,0.15,3.0,2.0,3,66.7,1.502,0.66,10065.69
20,0.7,12,1,5,0.2,2.0,1.5,3,66.7,1.406,0.57,10057.43
20,0.7,12,1,5,0.2,2.0,2.0,3,66.7,1.138,0.18,10018.04
20,0.7,12,1,5,0.2,2.5,1.5,3,66.7,1.877,1.24,10123.92
20,0.7,12,1,5,0.2,2.5,2.0,3,66.7,1.518,0.68,10067.82
20,0.7,12,1,5,0.2,3.0,1.5,3,66.7,1.857,1.21,10121.06
20,0.7,12,1,5,0.2,3.0,2.0,3,66.7,1.502,0.66,10065.69
20,0.7,12,1,5,0.3,2.0,1.5,5,80.0,2.948,2.75,10275.3
20,0.7,12,1,5,0.3,2.0,2.0,5,80.0,2.379,1.81,10180.59
20,0.7,12,1,5,0.3,2.5,1.5,5,80.0,3.912,4.12,10411.57
20,0.7,12,1,5,0.3,2.5,2.0,5,80.0,3.153,2.82,10281.98
20,0.7,12,1,5,0.3,3.0,1.5,5,80.0,4.377,4.77,10477.16
20,0.7,12,1,5,0.3,3.0,2.0,5,80.0,3.525,3.31,10330.73
20,0.7,12,2,0,0.3,2.0,1.5,4,100.0,inf,4.23,10422.59
20,0.7,12,2,0,0.3,2.0,2.0,4,100.0,inf,3.16,10315.71
20,0.7,12,2,0,0.3,2.5,1.5,4,100.0,inf,5.61,10560.81
20,0.7,12,2,0,0.3,2.5,2.0,4,100.0,inf,4.18,10418.45
20,0.7,12,2,0,0.3,3.0,1.5,4,100.0,inf,6.27,10627.34
20,0.7,12,2,0,0.3,3.0,2.0,4,100.0,inf,4.68,10467.85
20,0.7,12,2,3,0.3,2.0,1.5,4,100.0,inf,4.23,10422.59
20,0.7,12,2,3,0.3,2.0,2.0,4,100.0,inf,3.16,10315.71
20,0.7,12,2,3,0.3,2.5,1.5,4,100.0,inf,5.61,10560.81
20,0.7,12,2,3,0.3,2.5,2.0,4,100.0,inf,4.18,10418.45
20,0.7,12,2,3,0.3,3.0,1.5,4,100.0,inf,6.27,10627.34
20,0.7,12,2,3,0.3,3.0,2.0,4,100.0,inf,4.68,10467.85
20,0.7,12,2,5,0.3,2.0,1.5,4,100.0,inf,4.23,10422.59
20,0.7,12,2,5,0.3,2.0,2.0,4,100.0,inf,3.16,10315.71
20,0.7,12,2,5,0.3,2.5,1.5,4,100.0,inf,5.61,10560.81
20,0.7,12,2,5,0.3,2.5,2.0,4,100.0,inf,4.18,10418.45
20,0.7,12,2,5,0.3,3.0,1.5,4,100.0,inf,6.27,10627.34
20,0.7,12,2,5,0.3,3.0,2.0,4,100.0,inf,4.68,10467.85
20,0.7,13,0,0,0.15,2.0,1.5,8,50.0,0.676,-1.8,9820.23
20,0.7,13,0,0,0.15,2.0,2.0,7,85.7,3.263,2.98,10298.44
20,0.7,13,0,0,0.15,2.5,1.5,8,50.0,0.911,-0.49,9950.57
20,0.7,13,0,0,0.15,2.5,2.0,7,85.7,4.425,4.53,10452.78
20,0.7,13,0,0,0.15,3.0,1.5,8,50.0,0.949,-0.29,9971.2
20,0.7,13,0,0,0.15,3.0,2.0,7,85.7,4.931,5.21,10521.01
20,0.7,13,0,0,0.2,2.0,1.5,8,50.0,0.676,-1.8,9820.23
20,0.7,13,0,0,0.2,2.0,2.0,7,85.7,3.263,2.98,10298.44
20,0.7,13,0,0,0.2,2.5,1.5,8,50.0,0.911,-0.49,9950.57
20,0.7,13,0,0,0.2,2.5,2.0,7,85.7,4.425,4.53,10452.78
20,0.7,13,0,0,0.2,3.0,1.5,8,50.0,0.949,-0.29,9971.2
20,0.7,13,0,0,0.2,3.0,2.0,7,85.7,4.931,5.21,10521.01
20,0.7,13,0,0,0.3,2.0,1.5,10,60.0,1.059,0.33,10032.96
20,0.7,13,0,0,0.3,2.0,2.0,9,88.9,4.53,4.66,10465.54
20,0.7,13,0,0,0.3,2.5,1.5,10,60.0,1.414,2.33,10233.29
20,0.7,13,0,0,0.3,2.5,2.0,9,88.9,6.107,6.75,10675.13
20,0.7,13,0,0,0.3,3.0,1.5,10,60.0,1.567,3.22,10322.03
20,0.7,13,0,0,0.3,3.0,2.0,9,88.9,7.022,7.98,10798.04
20,0.7,13,0,3,0.15,2.0,1.5,7,57.1,0.91,-0.37,9962.87
20,0.7,13,0,3,0.15,2.0,2.0,6,83.3,2.739,2.29,10229.27
20,0.7,13,0,3,0.15,2.5,1.5,7,57.1,1.229,0.95,10095.11
20,0.7,13,0,3,0.15,2.5,2.0,6,83.3,3.699,3.57,10356.85
20,0.7,13,0,3,0.15,3.0,1.5,7,57.1,1.278,1.16,10116.03
20,0.7,13,0,3,0.15,3.0,2.0,6,83.3,4.008,3.99,10398.7
20,0.7,13,0,3,0.2,2.0,1.5,7,57.1,0.91,-0.37,9962.87
20,0.7,13,0,3,0.2,2.0,2.0,6,83.3,2.739,2.29,10229.27
20,0.7,13,0,3,0.2,2.5,1.5,7,57.1,1.229,0.95,10095.11
20,0.7,13,0,3,0.2,2.5,2.0,6,83.3,3.699,3.57,10356.85
20,0.7,13,0,3,0.2,3.0,1.5,7,57.1,1.278,1.16,10116.03
20,0.7,13,0,3,0.2,3.0,2.0,6,83.3,4.008,3.99,10398.7
20,0.7,13,0,3,0.3,2.0,1.5,9,66.7,1.429,1.79,10178.69
20,0.7,13,0,3,0.3,2.0,2.0,8,87.5,3.997,3.95,10395.24
20,0.7,13,0,3,0.3,2.5,1.5,9,66.7,1.91,3.82,10381.93
20,0.7,13,0,3,0.3,2.5,2.0,8,87.5,5.366,5.77,10577.16
20,0.7,13,0,3,0.3,3.0,1.5,9,66.7,2.118,4.72,10471.95
20,0.7,13,0,3,0.3,3.0,2.0,8,87.5,6.075,6.73,10672.51
20,0.7,13,0,5,0.15,2.0,1.5,6,66.7,1.366,1.02,10101.91
20,0.7,13,0,5,0.15,2.0,2.0,6,83.3,2.739,2.29,10229.27
20,0.7,13,0,5,0.15,2.5,1.5,6,66.7,1.842,2.36,10236.0
20,0.7,13,0,5,0.15,2.5,2.0,6,83.3,3.699,3.57,10356.85
20,0.7,13,0,5,0.15,3.0,1.5,6,66.7,1.914,2.57,10257.21
20,0.7,13,0,5,0.15,3.0,2.0,6,83.3,4.008,3.99,10398.7
20,0.7,13,0,5,0.2,2.0,1.5,6,66.7,1.366,1.02,10101.91
20,0.7,13,0,5,0.2,2.0,2.0,6,83.3,2.739,2.29,10229.27
20,0.7,13,0,5,0.2,2.5,1.5,6,66.7,1.842,2.36,10236.0
20,0.7,13,0,5,0.2,2.5,2.0,6,83.3,3.699,3.57,10356.85
20,0.7,13,0,5,0.2,3.0,1.5,6,66.7,1.914,2.57,10257.21
20,0.7,13,0,5,0.2,3.0,2.0,6,83.3,4.008,3.99,10398.7
20,0.7,13,0,5,0.3,2.0,1.5,8,75.0,2.14,3.21,10320.75
20,0.7,13,0,5,0.3,2.0,2.0,8,87.5,3.997,3.95,10395.24
20,0.7,13,0,5,0.3,2.5,1.5,8,75.0,2.854,5.27,10526.83
20,0.7,13,0,5,0.3,2.5,2.0,8,87.5,5.366,5.77,10577.16
20,0.7,13,0,5,0.3,3.0,1.5,8,75.0,3.158,6.18,10618.11
20,0.7,13,0,5,0.3,3.0,2.0,8,87.5,6.075,6.73,10672.51
20,0.7,13,1,0,0.15,2.0,1.5,4,50.0,0.718,-0.77,9922.59
20,0.7,13,1,0,0.15,2.0,2.0,4,75.0,1.707,0.93,10092.62
20,0.7,13,1,0,0.15,2.5,1.5,4,50.0,0.957,-0.12,9988.19
20,0.7,13,1,0,0.15,2.5,2.0,4,75.0,2.282,1.68,10167.94
20,0.7,13,1,0,0.15,3.0,1.5,4,50.0,0.947,-0.15,9985.36
20,0.7,13,1,0,0.15,3.0,2.0,4,75.0,2.458,1.91,10190.96
20,0.7,13,1,0,0.2,2.0,1.5,4,50.0,0.718,-0.77,9922.59
20,0.7,13,1,0,0.2,2.0,2.0,4,75.0,1.707,0.93,10092.62
20,0.7,13,1,0,0.2,2.5,1.5,4,50.0,0.957,-0.12,9988.19
20,0.7,13,1,0,0.2,2.5,2.0,4,75.0,2.282,1.68,10167.94
20,0.7,13,1,0,0.2,3.0,1.5,4,50.0,0.947,-0.15,9985.36
20,0.7,13,1,0,0.2,3.0,2.0,4,75.0,2.458,1.91,10190.96
20,0.7,13,1,0,0.3,2.0,1.5,6,66.7,1.495,1.38,10137.54
20,0.7,13,1,0,0.3,2.0,2.0,6,83.3,2.957,2.56,10256.38
20,0.7,13,1,0,0.3,2.5,1.5,6,66.7,1.975,2.72,10271.98
20,0.7,13,1,0,0.3,2.5,2.0,6,83.3,3.933,3.84,10384.23
20,0.7,13,1,0,0.3,3.0,1.5,6,66.7,2.201,3.37,10336.69
20,0.7,13,1,0,0.3,3.0,2.0,6,83.3,4.506,4.59,10459.29
20,0.7,13,1,3,0.15,2.0,1.5,4,50.0,0.718,-0.77,9922.59
20,0.7,13,1,3,0.15,2.0,2.0,4,75.0,1.707,0.93,10092.62
20,0.7,13,1,3,0.15,2.5,1.5,4,50.0,0.957,-0.12,9988.19
20,0.7,13,1,3,0.15,2.5,2.0,4,75.0,2.282,1.68,10167.94
20,0.7,13,1,3,0.15,3.0,1.5,4,50.0,0.947,-0.15,9985.36
20,0.7,13,1,3,0.15,3.0,2.0,4,75.0,2.458,1.91,10190.96
20,0.7,13,1,3,0.2,2.0,1.5,4,50.0,0.718,-0.77,9922.59
20,0.7,13,1,3,0.2,2.0,2.0,4,75.0,1.707,0.93,10092.62
20,0.7,13,1,3,0.2,2.5,1.5,4,50.0,0.957,-0.12,9988.19
20,0.7,13,1,3,0.2,2.5,2.0,4,75.0,2.282,1.68,10167.94
20,0.7,13,1,3,0.2,3.0,1.5,4,50.0,0.947,-0.15,9985.36
20,0.7,13,1,3,0.2,3.0,2.0,4,75.0,2.458,1.91,10190.96
20,0.7,13,1,3,0.3,2.0,1.5,6,66.7,1.495,1.38,10137.54
20,0.7,13,1,3,0.3,2.0,2.0,6,83.3,2.957,2.56,10256.38
20,0.7,13,1,3,0.3,2.5,1.5,6,66.7,1.975,2.72,10271.98
20,0.7,13,1,3,0.3,2.5,2.0,6,83.3,3.933,3.84,10384.23
20,0.7,13,1,3,0.3,3.0,1.5,6,66.7,2.201,3.37,10336.69
20,0.7,13,1,3,0.3,3.0,2.0,6,83.3,4.506,4.59,10459.29
20,0.7,13,1,5,0.15,2.0,1.5,4,50.0,0.718,-0.77,9922.59
20,0.7,13,1,5,0.15,2.0,2.0,4,75.0,1.707,0.93,10092.62
20,0.7,13,1,5,0.15,2.5,1.5,4,50.0,0.957,-0.12,9988.19
20,0.7,13,1,5,0.15,2.5,2.0,4,75.0,2.282,1.68,10167.94
20,0.7,13,1,5,0.15,3.0,1.5,4,50.0,0.947,-0.15,9985.36
20,0.7,13,1,5,0.15,3.0,2.0,4,75.0,2.458,1.91,10190.96
20,0.7,13,1,5,0.2,2.0,1.5,4,50.0,0.718,-0.77,9922.59
20,0.7,13,1,5,0.2,2.0,2.0,4,75.0,1.707,0.93,10092.62
20,0.7,13,1,5,0.2,2.5,1.5,4,50.0,0.957,-0.12,9988.19
20,0.7,13,1,5,0.2,2.5,2.0,4,75.0,2.282,1.68,10167.94
20,0.7,13,1,5,0.2,3.0,1.5,4,50.0,0.947,-0.15,9985.36
20,0.7,13,1,5,0.2,3.0,2.0,4,75.0,2.458,1.91,10190.96
20,0.7,13,1,5,0.3,2.0,1.5,6,66.7,1.495,1.38,10137.54
20,0.7,13,1,5,0.3,2.0,2.0,6,83.3,2.957,2.56,10256.38
20,0.7,13,1,5,0.3,2.5,1.5,6,66.7,1.975,2.72,10271.98
20,0.7,13,1,5,0.3,2.5,2.0,6,83.3,3.933,3.84,10384.23
20,0.7,13,1,5,0.3,3.0,1.5,6,66.7,2.201,3.37,10336.69
20,0.7,13,1,5,0.3,3.0,2.0,6,83.3,4.506,4.59,10459.29
20,0.7,13,2,0,0.15,2.0,1.5,3,66.7,1.479,0.65,10064.82
20,0.7,13,2,0,0.15,2.0,2.0,3,100.0,inf,2.27,10226.58
20,0.7,13,2,0,0.15,2.5,1.5,3,66.7,1.967,1.31,10131.36
20,0.7,13,2,0,0.15,2.5,2.0,3,100.0,inf,3.03,10302.9
20,0.7,13,2,0,0.15,3.0,1.5,3,66.7,1.943,1.28,10128.49
20,0.7,13,2,0,0.15,3.0,2.0,3,100.0,inf,3.26,10326.22
20,0.7,13,2,0,0.2,2.0,1.5,3,66.7,1.479,0.65,10064.82
20,0.7,13,2,0,0.2,2.0,2.0,3,100.0,inf,2.27,10226.58
20,0.7,13,2,0,0.2,2.5,1.5,3,66.7,1.967,1.31,10131.36
20,0.7,13,2,0,0.2,2.5,2.0,3,100.0,inf,3.03,10302.9
20,0.7,13,2,0,0.2,3.0,1.5,3,66.7,1.943,1.28,10128.49
20,0.7,13,2,0,0.2,3.0,2.0,3,100.0,inf,3.26,10326.22
20,0.7,13,2,0,0.3,2.0,1.5,5,80.0,3.046,2.83,10282.85
20,0.7,13,2,0,0.3,2.0,2.0,5,100.0,inf,3.93,10392.51
20,0.7,13,2,0,0.3,2.5,1.5,5,80.0,4.002,4.19,10419.22
20,0.7,13,2,0,0.3,2.5,2.0,5,100.0,inf,5.22,10522.06
20,0.7,13,2,0,0.3,3.0,1.5,5,80.0,4.438,4.85,10484.86
20,0.7,13,2,0,0.3,3.0,2.0,5,100.0,inf,5.98,10598.12
20,0.7,13,2,3,0.15,2.0,1.5,3,66.7,1.479,0.65,10064.82
20,0.7,13,2,3,0.15,2.0,2.0,3,100.0,inf,2.27,10226.58
20,0.7,13,2,3,0.15,2.5,1.5,3,66.7,1.967,1.31,10131.36
20,0.7,13,2,3,0.15,2.5,2.0,3,100.0,inf,3.03,10302.9
20,0.7,13,2,3,0.15,3.0,1.5,3,66.7,1.943,1.28,10128.49
20,0.7,13,2,3,0.15,3.0,2.0,3,100.0,inf,3.26,10326.22
20,0.7,13,2,3,0.2,2.0,1.5,3,66.7,1.479,0.65,10064.82
20,0.7,13,2,3,0.2,2.0,2.0,3,100.0,inf,2.27,10226.58
20,0.7,13,2,3,0.2,2.5,1.5,3,66.7,1.967,1.31,10131.36
20,0.7,13,2,3,0.2,2.5,2.0,3,100.0,inf,3.03,10302.9
20,0.7,13,2,3,0.2,3.0,1.5,3,66.7,1.943,1.28,10128.49
20,0.7,13,2,3,0.2,3.0,2.0,3,100.0,inf,3.26,10326.22
20,0.7,13,2,3,0.3,2.0,1.5,5,80.0,3.046,2.83,10282.85
20,0.7,13,2,3,0.3,2.0,2.0,5,100.0,inf,3.93,10392.51
20,0.7,13,2,3,0.3,2.5,1.5,5,80.0,4.002,4.19,10419.22
20,0.7,13,2,3,0.3,2.5,2.0,5,100.0,inf,5.22,10522.06
20,0.7,13,2,3,0.3,3.0,1.5,5,80.0,4.438,4.85,10484.86
20,0.7,13,2,3,0.3,3.0,2.0,5,100.0,inf,5.98,10598.12
20,0.7,13,2,5,0.15,2.0,1.5,3,66.7,1.479,0.65,10064.82
20,0.7,13,2,5,0.15,2.0,2.0,3,100.0,inf,2.27,10226.58
20,0.7,13,2,5,0.15,2.5,1.5,3,66.7,1.967,1.31,10131.36
20,0.7,13,2,5,0.15,2.5,2.0,3,100.0,inf,3.03,10302.9
20,0.7,13,2,5,0.15,3.0,1.5,3,66.7,1.943,1.28,10128.49
20,0.7,13,2,5,0.15,3.0,2.0,3,100.0,inf,3.26,10326.22
20,0.7,13,2,5,0.2,2.0,1.5,3,66.7,1.479,0.65,10064.82
20,0.7,13,2,5,0.2,2.0,2.0,3,100.0,inf,2.27,10226.58
20,0.7,13,2,5,0.2,2.5,1.5,3,66.7,1.967,1.31,10131.36
20,0.7,13,2,5,0.2,2.5,2.0,3,100.0,inf,3.03,10302.9
20,0.7,13,2,5,0.2,3.0,1.5,3,66.7,1.943,1.28,10128.49
20,0.7,13,2,5,0.2,3.0,2.0,3,100.0,inf,3.26,10326.22
20,0.7,13,2,5,0.3,2.0,1.5,5,80.0,3.046,2.83,10282.85
20,0.7,13,2,5,0.3,2.0,2.0,5,100.0,inf,3.93,10392.51
20,0.7,13,2,5,0.3,2.5,1.5,5,80.0,4.002,4.19,10419.22
20,0.7,13,2,5,0.3,2.5,2.0,5,100.0,inf,5.22,10522.06
20,0.7,13,2,5,0.3,3.0,1.5,5,80.0,4.438,4.85,10484.86
20,0.7,13,2,5,0.3,3.0,2.0,5,100.0,inf,5.98,10598.12
20,0.7,14,0,0,0.15,2.0,1.5,9,55.6,0.867,-0.74,9926.14
20,0.7,14,0,0,0.15,2.0,2.0,8,87.5,3.895,3.82,10381.74
20,0.7,14,0,0,0.15,2.5,1.5,9,55.6,1.163,0.91,10091.06
20,0.7,14,0,0,0.15,2.5,2.0,8,87.5,5.262,5.63,10563.46
20,0.7,14,0,0,0.15,3.0,1.5,9,55.6,1.258,1.45,10145.21
20,0.7,14,0,0,0.15,3.0,2.0,8,87.5,5.97,6.59,10658.72
20,0.7,14,0,0,0.2,2.0,1.5,9,55.6,0.867,-0.74,9926.14
20,0.7,14,0,0,0.2,2.0,2.0,8,87.5,3.895,3.82,10381.74
20,0.7,14,0,0,0.2,2.5,1.5,9,55.6,1.163,0.91,10091.06
20,0.7,14,0,0,0.2,2.5,2.0,8,87.5,5.262,5.63,10563.46
20,0.7,14,0,0,0.2,3.0,1.5,9,55.6,1.258,1.45,10145.21
20,0.7,14,0,0,0.2,3.0,2.0,8,87.5,5.97,6.59,10658.72
20,0.7,14,0,0,0.3,2.0,1.5,11,63.6,1.252,1.41,10141.16
20,0.7,14,0,0,0.3,2.0,2.0,10,90.0,5.172,5.5,10550.19
20,0.7,14,0,0,0.3,2.5,1.5,11,63.6,1.667,3.78,10377.77
20,0.7,14,0,0,0.3,2.5,2.0,10,90.0,6.962,7.88,10788.16
20,0.7,14,0,0,0.3,3.0,1.5,11,63.6,1.88,5.02,10502.16
20,0.7,14,0,0,0.3,3.0,2.0,10,90.0,8.088,9.39,10939.37
20,0.7,14,0,3,0.15,2.0,1.5,8,62.5,1.169,0.7,10070.31
20,0.7,14,0,3,0.15,2.0,2.0,7,85.7,3.366,3.12,10312.01
20,0.7,14,0,3,0.15,2.5,1.5,8,62.5,1.569,2.38,10237.63
20,0.7,14,0,3,0.15,2.5,2.0,7,85.7,4.529,4.67,10466.52
20,0.7,14,0,3,0.15,3.0,1.5,8,62.5,1.697,2.93,10292.57
20,0.7,14,0,3,0.15,3.0,2.0,7,85.7,5.035,5.35,10534.8
20,0.7,14,0,3,0.2,2.0,1.5,8,62.5,1.169,0.7,10070.31
20,0.7,14,0,3,0.2,2.0,2.0,7,85.7,3.366,3.12,10312.01
20,0.7,14,0,3,0.2,2.5,1.5,8,62.5,1.569,2.38,10237.63
20,0.7,14,0,3,0.2,2.5,2.0,7,85.7,4.529,4.67,10466.52
20,0.7,14,0,3,0.2,3.0,1.5,8,62.5,1.697,2.93,10292.57
20,0.7,14,0,3,0.2,3.0,2.0,7,85.7,5.035,5.35,10534.8
20,0.7,14,0,3,0.3,2.0,1.5,10,70.0,1.69,2.88,10288.47
20,0.7,14,0,3,0.3,2.0,2.0,9,88.9,4.635,4.79,10479.32
20,0.7,14,0,3,0.3,2.5,1.5,10,70.0,2.254,5.29,10528.51
20,0.7,14,0,3,0.3,2.5,2.0,9,88.9,6.213,6.89,10689.16
20,0.7,14,0,3,0.3,3.0,1.5,10,70.0,2.542,6.55,10654.7
20,0.7,14,0,3,0.3,3.0,2.0,9,88.9,7.129,8.12,10812.2
20,0.7,14,0,5,0.15,2.0,1.5,7,71.4,1.753,2.11,10210.86
20,0.7,14,0,5,0.15,2.0,2.0,7,85.7,3.366,3.12,10312.01
20,0.7,14,0,5,0.15,2.5,1.5,7,71.4,2.348,3.81,10380.51
20,0.7,14,0,5,0.15,2.5,2.0,7,85.7,4.529,4.67,10466.52
20,0.7,14,0,5,0.15,3.0,1.5,7,71.4,2.536,4.36,10436.22
20,0.7,14,0,5,0.15,3.0,2.0,7,85.7,5.035,5.35,10534.8
20,0.7,14,0,5,0.2,2.0,1.5,7,71.4,1.753,2.11,10210.86
20,0.7,14,0,5,0.2,2.0,2.0,7,85.7,3.366,3.12,10312.01
20,0.7,14,0,5,0.2,2.5,1.5,7,71.4,2.348,3.81,10380.51
20,0.7,14,0,5,0.2,2.5,2.0,7,85.7,4.529,4.67,10466.52
20,0.7,14,0,5,0.2,3.0,1.5,7,71.4,2.536,4.36,10436.22
20,0.7,14,0,5,0.2,3.0,2.0,7,85.7,5.035,5.35,10534.8
20,0.7,14,0,5,0.3,2.0,1.5,9,77.8,2.527,4.32,10432.06
20,0.7,14,0,5,0.3,2.0,2.0,9,88.9,4.635,4.79,10479.32
20,0.7,14,0,5,0.3,2.5,1.5,9,77.8,3.36,6.75,10675.45
20,0.7,14,0,5,0.3,2.5,2.0,9,88.9,6.213,6.89,10689.16
20,0.7,14,0,5,0.3,3.0,1.5,9,77.8,3.781,8.03,10803.41
20,0.7,14,0,5,0.3,3.0,2.0,9,88.9,7.129,8.12,10812.2
20,0.7,14,1,0,0.15,2.0,1.5,5,60.0,1.107,0.3,10029.6
20,0.7,14,1,0,0.15,2.0,2.0,5,80.0,2.33,1.74,10174.26
20,0.7,14,1,0,0.15,2.5,1.5,5,60.0,1.466,1.29,10129.2
20,0.7,14,1,0,0.15,2.5,2.0,5,80.0,3.104,2.76,10275.61
20,0.7,14,1,0,0.15,3.0,1.5,5,60.0,1.574,1.6,10159.62
20,0.7,14,1,0,0.15,3.0,2.0,5,80.0,3.476,3.24,10324.34
20,0.7,14,1,0,0.2,2.0,1.5,5,60.0,1.107,0.3,10029.6
20,0.7,14,1,0,0.2,2.0,2.0,5,80.0,2.33,1.74,10174.26
20,0.7,14,1,0,0.2,2.5,1.5,5,60.0,1.466,1.29,10129.2
20,0.7,14,1,0,0.2,2.5,2.0,5,80.0,3.104,2.76,10275.61
20,0.7,14,1,0,0.2,3.0,1.5,5,60.0,1.574,1.6,10159.62
20,0.7,14,1,0,0.2,3.0,2.0,5,80.0,3.476,3.24,10324.34
20,0.7,14,1,0,0.3,2.0,1.5,7,71.4,1.884,2.47,10246.87
20,0.7,14,1,0,0.3,2.0,2.0,7,85.7,3.591,3.39,10339.34
20,0.7,14,1,0,0.3,2.5,1.5,7,71.4,2.484,4.17,10417.0
20,0.7,14,1,0,0.3,2.5,2.0,7,85.7,4.773,4.94,10494.19
20,0.7,14,1,0,0.3,3.0,1.5,7,71.4,2.829,5.17,10517.08
20,0.7,14,1,0,0.3,3.0,2.0,7,85.7,5.552,5.96,10596.19
20,0.7,14,1,3,0.15,2.0,1.5,5,60.0,1.107,0.3,10029.6
20,0.7,14,1,3,0.15,2.0,2.0,5,80.0,2.33,1.74,10174.26
20,0.7,14,1,3,0.15,2.5,1.5,5,60.0,1.466,1.29,10129.2
20,0.7,14,1,3,0.15,2.5,2.0,5,80.0,3.104,2.76,10275.61
20,0.7,14,1,3,0.15,3.0,1.5,5,60.0,1.574,1.6,10159.62
20,0.7,14,1,3,0.15,3.0,2.0,5,80.0,3.476,3.24,10324.34
20,0.7,14,1,3,0.2,2.0,1.5,5,60.0,1.107,0.3,10029.6
20,0.7,14,1,3,0.2,2.0,2.0,5,80.0,2.33,1.74,10174.26
20,0.7,14,1,3,0.2,2.5,1.5,5,60.0,1.466,1.29,10129.2
20,0.7,14,1,3,0.2,2.5,2.0,5,80.0,3.104,2.76,10275.61
20,0.7,14,1,3,0.2,3.0,1.5,5,60.0,1.574,1.6,10159.62
20,0.7,14,1,3,0.2,3.0,2.0,5,80.0,3.476,3.24,10324.34
20,0.7,14,1,3,0.3,2.0,1.5,7,71.4,1.884,2.47,10246.87
20,0.7,14,1,3,0.3,2.0,2.0,7,85.7,3.591,3.39,10339.34
20,0.7,14,1,3,0.3,2.5,1.5,7,71.4,2.484,4.17,10417.0
20,0.7,14,1,3,0.3,2.5,2.0,7,85.7,4.773,4.94,10494.19
20,0.7,14,1,3,0.3,3.0,1.5,7,71.4,2.829,5.17,10517.08
20,0.7,14,1,3,0.3,3.0,2.0,7,85.7,5.552,5.96,10596.19
20,0.7,14,1,5,0.15,2.0,1.5,5,60.0,1.107,0.3,10029.6
20,0.7,14,1,5,0.15,2.0,2.0,5,80.0,2.33,1.74,10174.26
20,0.7,14,1,5,0.15,2.5,1.5,5,60.0,1.466,1.29,10129.2
20,0.7,14,1,5,0.15,2.5,2.0,5,80.0,3.104,2.76,10275.61
20,0.7,14,1,5,0.15,3.0,1.5,5,60.0,1.574,1.6,10159.62
